condition,lid,media,replicate,is_empty_field,direction,expected_led_mode,timestamp_str,tiff_path,file_size_bytes,yaml_path,experiment_id,recording_start_time,objective_name,magnification,NA,tube_lens_mm,sensor_pixel_size_um,trigger_mode,camera_mode,binning_x,binning_y,exposure_time_ms,analog_gain,pixel_format,roi_offset_x,roi_offset_y,roi_width,roi_height,led_matrix_mode,led_intensity,img_height,img_width,img_dtype,img_min,img_max,img_mean,img_std,img_p001,img_p01,img_p50,img_p99,img_p999,frac_saturated,frac_zero
off_100mM1,off,100mM,1.0,False,bffull,bf_full,2026-05-13_15-26-45,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-26-45_off_100mM1_bffull.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-26-45_off_100mM1_bffull_acquisition_metadata.yaml,2026-05-13_15-26-45_off_100mM1_bffull,1778711205.4124959,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bf_full,5.0,2400,2400,uint16,23520.0,52494.0,46237.05828420139,1272.247157857325,41121.998,42944.0,46491.0,48403.0,49209.0,0.0,0.0
off_100mM1,off,100mM,1.0,False,top,top_half,2026-05-13_15-26-57,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-26-57_off_100mM1_top.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-26-57_off_100mM1_top_acquisition_metadata.yaml,2026-05-13_15-26-57_off_100mM1_top,1778711217.6681483,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,top_half,5.0,2400,2400,uint16,6542.0,38490.0,21556.67994496528,867.7521051816814,16765.999,19485.0,21642.0,23164.0,25980.001000001095,0.0,0.0
off_100mM1,off,100mM,1.0,False,left,left_half,2026-05-13_15-27-08,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-27-08_off_100mM1_left.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-27-08_off_100mM1_left_acquisition_metadata.yaml,2026-05-13_15-27-08_off_100mM1_left,1778711228.2844222,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,left_half,5.0,2400,2400,uint16,6947.0,38889.0,23550.945267361112,764.1894023427371,18269.0,21721.0,23614.0,24990.0,27770.001000001095,0.0,0.0
off_100mM1,off,100mM,1.0,False,right,right_half,2026-05-13_15-27-21,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-27-21_off_100mM1_right.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-27-21_off_100mM1_right_acquisition_metadata.yaml,2026-05-13_15-27-21_off_100mM1_right,1778711241.0272977,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,right_half,5.0,2400,2400,uint16,6418.0,32273.0,18790.669138194444,864.9403467644584,15389.0,16739.0,18925.0,20356.0,22918.0,0.0,0.0
off_100mM1,off,100mM,1.0,False,bottom,bottom_half,2026-05-13_15-27-32,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-27-32_off_100mM1_bottom.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM1/2026-05-13_15-27-32_off_100mM1_bottom_acquisition_metadata.yaml,2026-05-13_15-27-32_off_100mM1_bottom,1778711252.7331378,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bottom_half,5.0,2400,2400,uint16,6850.0,35308.0,20464.774134375,820.84621952681,16062.0,18486.0,20571.0,21971.0,24693.0,0.0,0.0
off_100mM2,off,100mM,2.0,False,bffull,bf_full,2026-05-13_15-31-17,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-31-17_off_100mM2_bffull.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-31-17_off_100mM2_bffull_acquisition_metadata.yaml,2026-05-13_15-31-17_off_100mM2_bffull,1778711477.2373412,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bf_full,5.0,2400,2400,uint16,36651.0,53668.0,46388.00922465278,1274.1992537116603,42300.0,43058.0,46654.0,48570.0,49375.0,0.0,0.0
off_100mM2,off,100mM,2.0,False,top,top_half,2026-05-13_15-31-27,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-31-27_off_100mM2_top.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-31-27_off_100mM2_top_acquisition_metadata.yaml,2026-05-13_15-31-27_off_100mM2_top,1778711487.7102516,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,top_half,5.0,2400,2400,uint16,6752.0,36108.0,21578.954982118055,836.2025183675653,18544.0,19530.0,21666.0,23204.0,25705.0,0.0,0.0
off_100mM2,off,100mM,2.0,False,left,left_half,2026-05-13_15-31-39,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-31-39_off_100mM2_left.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-31-39_off_100mM2_left_acquisition_metadata.yaml,2026-05-13_15-31-39_off_100mM2_left,1778711499.200803,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,left_half,5.0,2400,2400,uint16,10991.0,39765.0,23594.289219097223,762.7844527163527,20313.0,21707.0,23663.0,25089.0,27730.0,0.0,0.0
off_100mM2,off,100mM,2.0,False,right,right_half,2026-05-13_15-31-48,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-31-48_off_100mM2_right.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-31-48_off_100mM2_right_acquisition_metadata.yaml,2026-05-13_15-31-48_off_100mM2_right,1778711508.7338724,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,right_half,5.0,2400,2400,uint16,8714.0,30764.0,18866.202288368055,854.6954406365272,16060.0,16816.0,19001.0,20425.0,22761.0,0.0,0.0
off_100mM2,off,100mM,2.0,False,bottom,bottom_half,2026-05-13_15-32-00,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-32-00_off_100mM2_bottom.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM2/2026-05-13_15-32-00_off_100mM2_bottom_acquisition_metadata.yaml,2026-05-13_15-32-00_off_100mM2_bottom,1778711520.2377772,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bottom_half,5.0,2400,2400,uint16,7283.0,40942.0,20602.2303796875,808.3989109106251,17621.0,18602.0,20708.0,22144.0,24514.0,0.0,0.0
off_100mM3,off,100mM,3.0,False,bffull,bf_full,2026-05-13_15-35-19,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-35-19_off_100mM3_bffull.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-35-19_off_100mM3_bffull_acquisition_metadata.yaml,2026-05-13_15-35-19_off_100mM3_bffull,1778711719.366209,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bf_full,5.0,2400,2400,uint16,33469.0,52591.0,46283.57856927083,1340.1074208958266,41467.0,42841.0,46552.0,48576.0,49232.0,0.0,0.0
off_100mM3,off,100mM,3.0,False,top,top_half,2026-05-13_15-35-32,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-35-32_off_100mM3_top.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-35-32_off_100mM3_top_acquisition_metadata.yaml,2026-05-13_15-35-32_off_100mM3_top,1778711732.3803318,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,top_half,5.0,2400,2400,uint16,14180.0,29497.0,21702.983617013888,840.6178841433652,18349.0,19560.0,21803.0,23304.0,24809.001000001095,0.0,0.0
off_100mM3,off,100mM,3.0,False,left,left_half,2026-05-13_15-35-41,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-35-41_off_100mM3_left.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-35-41_off_100mM3_left_acquisition_metadata.yaml,2026-05-13_15-35-41_off_100mM3_left,1778711741.696058,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,left_half,5.0,2400,2400,uint16,14430.0,32367.0,23516.24354392361,826.2049417274116,18904.0,21162.0,23618.0,25078.0,26729.0,0.0,0.0
off_100mM3,off,100mM,3.0,False,right,right_half,2026-05-13_15-35-52,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-35-52_off_100mM3_right.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-35-52_off_100mM3_right_acquisition_metadata.yaml,2026-05-13_15-35-52_off_100mM3_right,1778711752.1042485,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,right_half,5.0,2400,2400,uint16,11237.0,26765.0,18980.835641145834,859.01980034996,15762.0,16860.0,19131.0,20537.0,21969.00200000219,0.0,0.0
off_100mM3,off,100mM,3.0,False,bottom,bottom_half,2026-05-13_15-36-06,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-36-06_off_100mM3_bottom.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_100mM3/2026-05-13_15-36-06_off_100mM3_bottom_acquisition_metadata.yaml,2026-05-13_15-36-06_off_100mM3_bottom,1778711766.265442,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bottom_half,5.0,2400,2400,uint16,13094.0,27962.0,20525.432786631944,804.1918341696901,16734.0,18487.0,20638.0,22046.0,23579.0,0.0,0.0
off_5mM1,off,5mM,1.0,False,bffull,bf_full,2026-05-13_14-58-02,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-58-02_off_5mM1_bffull.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-58-02_off_5mM1_bffull_acquisition_metadata.yaml,2026-05-13_14-58-02_off_5mM1_bffull,1778709482.3829553,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bf_full,5.0,2400,2400,uint16,14147.0,54230.0,47487.379478993054,1396.7323410492868,42913.0,43916.0,47710.0,50108.0,50946.0,0.0,0.0
off_5mM1,off,5mM,1.0,False,top,top_half,2026-05-13_14-58-20,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-58-20_off_5mM1_top.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-58-20_off_5mM1_top_acquisition_metadata.yaml,2026-05-13_14-58-20_off_5mM1_top,1778709500.9667141,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,top_half,5.0,2400,2400,uint16,6598.0,37398.0,22243.39224652778,956.848201676209,18409.0,19894.0,22320.0,24210.0,26354.0,0.0,0.0
off_5mM1,off,5mM,1.0,False,left,left_half,2026-05-13_14-58-32,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-58-32_off_5mM1_left.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-58-32_off_5mM1_left_acquisition_metadata.yaml,2026-05-13_14-58-32_off_5mM1_left,1778709512.5395944,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,left_half,5.0,2400,2400,uint16,5115.0,38346.0,22452.412175,895.8254350002379,18299.0,20327.0,22501.0,24396.0,26492.0,0.0,0.0
off_5mM1,off,5mM,1.0,False,right,right_half,2026-05-13_14-58-43,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-58-43_off_5mM1_right.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-58-43_off_5mM1_right_acquisition_metadata.yaml,2026-05-13_14-58-43_off_5mM1_right,1778709523.6438608,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,right_half,5.0,2400,2400,uint16,7804.0,34348.0,21197.738970486113,949.4810988684214,17839.0,18917.0,21305.0,23093.0,25111.0,0.0,0.0
off_5mM1,off,5mM,1.0,False,bottom,bottom_half,2026-05-13_14-59-00,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-59-00_off_5mM1_bottom.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM1/2026-05-13_14-59-00_off_5mM1_bottom_acquisition_metadata.yaml,2026-05-13_14-59-00_off_5mM1_bottom,1778709540.679376,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bottom_half,5.0,2400,2400,uint16,6071.0,36096.0,21158.87012638889,901.8610962662375,17564.999,19033.0,21210.0,23105.0,25162.001000001095,0.0,0.0
off_5mM2,off,5mM,2.0,False,bffull,bf_full,2026-05-13_15-03-17,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-03-17_off_5mM2_bffull.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-03-17_off_5mM2_bffull_acquisition_metadata.yaml,2026-05-13_15-03-17_off_5mM2_bffull,1778709797.8733954,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bf_full,5.0,2400,2400,uint16,25561.0,54765.0,47457.21923541667,1281.0848225529073,43201.0,44042.0,47748.0,49590.0,50238.0,0.0,0.0
off_5mM2,off,5mM,2.0,False,top,top_half,2026-05-13_15-03-41,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-03-41_off_5mM2_top.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-03-41_off_5mM2_top_acquisition_metadata.yaml,2026-05-13_15-03-41_off_5mM2_top,1778709821.0566742,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,top_half,5.0,2400,2400,uint16,9231.0,35746.0,22153.418650347223,860.7206698938867,18860.0,19934.0,22266.0,23788.0,25915.0,0.0,0.0
off_5mM2,off,5mM,2.0,False,left,left_half,2026-05-13_15-03-51,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-03-51_off_5mM2_left.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-03-51_off_5mM2_left_acquisition_metadata.yaml,2026-05-13_15-03-51_off_5mM2_left,1778709831.7483556,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,left_half,5.0,2400,2400,uint16,8680.0,38712.0,22356.971806944446,774.659431281391,18804.999,20399.0,22444.0,23878.0,25942.0,0.0,0.0
off_5mM2,off,5mM,2.0,False,right,right_half,2026-05-13_15-04-00,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-04-00_off_5mM2_right.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-04-00_off_5mM2_right_acquisition_metadata.yaml,2026-05-13_15-04-00_off_5mM2_right,1778709840.7201698,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,right_half,5.0,2400,2400,uint16,9544.0,34454.0,21238.497420833333,864.0640254288006,18141.0,19047.0,21395.0,22777.0,24892.0,0.0,0.0
off_5mM2,off,5mM,2.0,False,bottom,bottom_half,2026-05-13_15-04-10,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-04-10_off_5mM2_bottom.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM2/2026-05-13_15-04-10_off_5mM2_bottom_acquisition_metadata.yaml,2026-05-13_15-04-10_off_5mM2_bottom,1778709850.9607298,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bottom_half,5.0,2400,2400,uint16,9264.0,36823.0,21194.153736458335,797.0676465084929,18064.0,19153.0,21285.0,22755.0,24673.001000001095,0.0,0.0
off_5mM3,off,5mM,3.0,False,bffull,bf_full,2026-05-13_15-07-26,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-07-26_off_5mM3_bffull.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-07-26_off_5mM3_bffull_acquisition_metadata.yaml,2026-05-13_15-07-26_off_5mM3_bffull,1778710046.1159954,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bf_full,5.0,2400,2400,uint16,29149.0,54923.0,46187.6196703125,1115.1628894604191,42219.0,43197.0,46360.0,48275.0,49733.001000001095,0.0,0.0
off_5mM3,off,5mM,3.0,False,top,top_half,2026-05-13_15-07-38,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-07-38_off_5mM3_top.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-07-38_off_5mM3_top_acquisition_metadata.yaml,2026-05-13_15-07-38_off_5mM3_top,1778710058.331629,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,top_half,5.0,2400,2400,uint16,8212.0,38107.0,21397.241900868055,858.5384808855258,16441.0,19409.0,21454.0,23099.0,27454.0,0.0,0.0
off_5mM3,off,5mM,3.0,False,left,left_half,2026-05-13_15-07-50,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-07-50_off_5mM3_left.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-07-50_off_5mM3_left_acquisition_metadata.yaml,2026-05-13_15-07-50_off_5mM3_left,1778710070.1972687,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,left_half,5.0,2400,2400,uint16,7702.0,42759.0,24007.367474479168,822.4859009148139,17859.999,22174.0,24038.0,25644.0,30628.0,0.0,0.0
off_5mM3,off,5mM,3.0,False,right,right_half,2026-05-13_15-08-02,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-08-02_off_5mM3_right.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-08-02_off_5mM3_right_acquisition_metadata.yaml,2026-05-13_15-08-02_off_5mM3_right,1778710082.2541819,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,right_half,5.0,2400,2400,uint16,4887.0,34671.0,18294.570725,852.8744377893105,14026.0,16267.0,18414.0,19865.0,23761.0,0.0,0.0
off_5mM3,off,5mM,3.0,False,bottom,bottom_half,2026-05-13_15-08-17,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-08-17_off_5mM3_bottom.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_5mM3/2026-05-13_15-08-17_off_5mM3_bottom_acquisition_metadata.yaml,2026-05-13_15-08-17_off_5mM3_bottom,1778710097.0199275,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bottom_half,5.0,2400,2400,uint16,7276.0,38850.0,20564.847952777778,819.94513649037,15367.0,18623.0,20636.0,22137.0,26343.001000001095,0.0,0.0
off_NO10_1,off,NO10,1.0,False,bffull,bf_full,2026-05-13_15-39-29,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-39-29_off_NO10_1_bffull.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-39-29_off_NO10_1_bffull_acquisition_metadata.yaml,2026-05-13_15-39-29_on_NO10_bffull,1778711969.6032557,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bf_full,5.0,2400,2400,uint16,32789.0,53910.0,46133.0902296875,1228.4150123007819,42120.0,42932.0,46364.0,48321.0,49313.0,0.0,0.0
off_NO10_1,off,NO10,1.0,False,top,top_half,2026-05-13_15-39-39,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-39-39_off_NO10_1_top.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-39-39_off_NO10_1_top_acquisition_metadata.yaml,2026-05-13_15-39-39_on_NO10_top,1778711979.303118,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,top_half,5.0,2400,2400,uint16,9596.0,35194.0,21525.638438368056,837.976610230352,18156.0,19473.0,21605.0,23178.0,25932.001000001095,0.0,0.0
off_NO10_1,off,NO10,1.0,False,left,left_half,2026-05-13_15-39-47,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-39-47_off_NO10_1_left.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-39-47_off_NO10_1_left_acquisition_metadata.yaml,2026-05-13_15-39-47_on_NO10_left,1778711987.275952,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,left_half,5.0,2400,2400,uint16,10827.0,40571.0,23599.783860069445,743.687564033522,19734.999,21806.0,23650.0,25096.0,27926.0,0.0,0.0
off_NO10_1,off,NO10,1.0,False,right,right_half,2026-05-13_15-39-56,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-39-56_off_NO10_1_right.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-39-56_off_NO10_1_right_acquisition_metadata.yaml,2026-05-13_15-39-56_on_NO10_right,1778711996.7478225,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,right_half,5.0,2400,2400,uint16,8375.0,31282.0,18648.884274305554,850.0989635589624,15683.0,16609.0,18765.0,20242.0,22765.0,0.0,0.0
off_NO10_1,off,NO10,1.0,False,bottom,bottom_half,2026-05-13_15-40-09,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-40-09_off_NO10_1_bottom.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_1/2026-05-13_15-40-09_off_NO10_1_bottom_acquisition_metadata.yaml,2026-05-13_15-40-09_on_NO10_bottom,1778712009.620893,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bottom_half,5.0,2400,2400,uint16,8399.0,35065.0,20457.5529265625,797.2821510381731,16962.0,18481.0,20558.0,21970.0,24638.0,0.0,0.0
off_NO10_2,off,NO10,2.0,False,bffull,bf_full,2026-05-13_15-46-52,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-46-52_off_NO10_2_bffull.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-46-52_off_NO10_2_bffull_acquisition_metadata.yaml,2026-05-13_15-46-52_off_NO10_2_bffull,1778712412.442982,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bf_full,5.0,2400,2400,uint16,38778.0,52097.0,45852.94694375,1218.3910059338873,41773.0,42690.0,46075.0,48026.0,48771.0,0.0,0.0
off_NO10_2,off,NO10,2.0,False,top,top_half,2026-05-13_15-47-06,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-47-06_off_NO10_2_top.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-47-06_off_NO10_2_top_acquisition_metadata.yaml,2026-05-13_15-47-06_off_NO10_2_top,1778712426.137526,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,top_half,5.0,2400,2400,uint16,15020.0,28971.0,21424.376655555556,800.2817580075715,18561.0,19405.0,21509.0,23002.0,24774.0,0.0,0.0
off_NO10_2,off,NO10,2.0,False,left,left_half,2026-05-13_15-47-19,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-47-19_off_NO10_2_left.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-47-19_off_NO10_2_left_acquisition_metadata.yaml,2026-05-13_15-47-19_off_NO10_2_left,1778712439.7376354,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,left_half,5.0,2400,2400,uint16,15508.0,31419.0,23549.064921180554,726.4386345289475,19762.0,21610.0,23607.0,25023.0,26974.0,0.0,0.0
off_NO10_2,off,NO10,2.0,False,right,right_half,2026-05-13_15-47-30,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-47-30_off_NO10_2_right.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-47-30_off_NO10_2_right_acquisition_metadata.yaml,2026-05-13_15-47-30_off_NO10_2_right,1778712450.142139,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,right_half,5.0,2400,2400,uint16,13463.0,26168.0,18438.457651215278,820.1558843094069,15737.0,16412.0,18566.0,19978.0,21521.0,0.0,0.0
off_NO10_2,off,NO10,2.0,False,bottom,bottom_half,2026-05-13_15-47-38,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-47-38_off_NO10_2_bottom.tif,11520256,/data/Project_Data/QPM/20260513_Hela_p15/off_NO10_2/2026-05-13_15-47-38_off_NO10_2_bottom_acquisition_metadata.yaml,2026-05-13_15-47-38_off_NO10_2_bottom,1778712459.0007875,10x,10.0,0.3,180.0,6.5,Continuous Acquisition,hdr,1,1,10.0,0.0,MONO16,0,0,2400,2400,bottom_half,5.0,2400,2400,uint16,14191.0,28563.0,20304.586005034722,757.9374988350206,17473.0,18351.0,20397.0,21811.0,23456.0,0.0,0.0
